Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,4.39299331730387,1.45642123699764,2.55672855428706,7.02797768073606
m,1.13883688869612,0.190927703628113,0.761459951599947,1.40327727318384
n,2.20999728312589,0.139001396046982,2.01897299474118,2.43394906932955
