Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,4.67326251912014,8.90260566830308,3.07336795238617,45.5034228976585
m,0.426309411109813,0.174603373440756,0.319662867734893,1.06867765706735
n,3.03269648072209,0.355757728573081,2.81461267808562,4.34380934667027
