Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,5.95007307373555,2.39033348429423,3.07490446316782,13.1393328709441
m,1.1113391233627,0.157940067288598,0.815033604604274,1.47055626634519
n,2.34500695910515,0.226936000810113,1.94658855485402,2.77104345752492
