Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,78.9183190062138,0.000736476716902949,78.9167518880428,78.9186277160036
m,1.60952218877279,0.0189629895860969,1.57827270493965,1.63191946217224
n,3.68798473402906,0.0333696181939558,3.64860177798121,3.74299949260868
