Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,54.3863270076646,0.000628428925428178,54.3853860565575,54.3871638192892
m,2.18023645853466,0.0351350264458823,2.13032276865515,2.22939925310018
n,2.91663084082984,0.0593975399204201,2.8322334797747,2.99950601589156
