Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,47.2713814444786,0.000778109442944259,47.2697879487215,47.2733375621836
m,1.18365276834829,0.0308528274602503,1.12612798196041,1.26829840621854
n,3.30091341988559,0.0311077593469866,3.23914707547974,3.36892748933882
