ResinID,FittedParams_1,FittedParams_2,FittedParams_3,TotalError,MeanOnset_s,Amax_mean,ParamStd_BOOT_1,ParamStd_BOOT_2,ParamStd_BOOT_3,CI95_BOOT_L_1,CI95_BOOT_L_2,CI95_BOOT_L_3,CI95_BOOT_U_1,CI95_BOOT_U_2,CI95_BOOT_U_3,Amax_std,BootSetSize
R1,6.15991554345452,0.975711319708731,1.94767104989983,0.122412208629692,16.46,0.803248382033354,1.24155002151679,0.0760738209297073,0.14062180551872,4.67851307991048,0.836379465344427,1.64413834428297,10.8483095025559,1.24923012632195,2.17536930862413,0.0309906846578585,2
R2,47.2713814444786,1.18365276834829,3.30091341988559,0.0431958230436764,16.46,0.58526528174794,0.000778109442944259,0.0308528274602503,0.0311077593469866,47.2697879487215,1.12612798196041,3.23914707547974,47.2733375621836,1.26829840621854,3.36892748933882,0.0178508360749023,2
R3,23.4684275063483,1.65188689397895,2.75450022152536,0.0610507801998377,17.335,0.787457027339313,14.5570810354711,0.236881969761367,0.238585790501625,9.75160786457617,1.16107242754234,2.38247586412452,68.7922957372888,2.19980561095872,3.28452907697593,0.0208428893487913,2
R4,18.6841920415902,1.03213643478135,3.17620524229381,0.0185385893529195,16.71,0.60182062901473,6.23457873214966,0.0864709386587995,0.160017648593507,9.04145950845677,0.840620893790305,2.80381871202959,37.0017530654468,1.20920667910343,3.53739902511497,0.00982449847136022,2
R5,7.04567763184014,1.24343263241473,1.86102599453058,0.146449258702636,16.635,0.818099838404346,4.05995984460801,0.192442232429189,0.16809374067941,3.49627528129023,0.881296558040737,1.52338915167288,25.4319269811318,1.88062030417197,2.45501026242994,0.0197595020020612,2
R6,25.2740411060266,0.954313623409166,3.33892212475587,0.00979494283679238,16.56,0.557412165270057,0.00107750502754615,0.02773291389923,0.0480503224221722,25.2730475352203,0.932314346492116,3.16497124111928,25.2770487647202,1.0765670639418,3.39379614441705,0.0501259035649368,2
