Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,7.04567763184014,4.05995984460801,3.49627528129023,25.4319269811318
m,1.24343263241473,0.192442232429189,0.881296558040737,1.88062030417197
n,1.86102599453058,0.16809374067941,1.52338915167288,2.45501026242994
