Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,7.04567763184014,10.947111684006,3.47164310621718,25.4319269811318
m,1.24343263241473,0.298607879932071,0.872662050395327,1.88062030417197
n,1.86102599453058,0.272833708194532,1.50781790410652,2.45501026242994
