k1,m,n
5.60615952579752,0.966229829643155,1.96440103654476
6.44662649367253,0.997742263983675,1.76012525227337
5.26980679744144,0.972920661462961,1.75975118114389
6.15991554345452,0.975711319708731,1.94767104989983
10.8483118866404,1.24923022125762,2.17536942817848
4.12978920919465,0.895783573143966,1.64967918297274
8.26452913752495,1.06693309816344,2.09077656719289
4.67851288554074,0.952099928695772,1.77034248933886
5.60615977896621,0.966229848751615,1.96440105942577
11.2492173297209,1.23078508789954,2.12675442820218
10.8483095025559,1.24923012632195,2.17536930862413
5.26980795979858,0.972920760479546,1.75975130637347
4.71661567247835,0.865245338268221,1.7380808630768
4.69553478214533,0.836379470326739,1.84679824001502
8.26452913752495,1.06693309816344,2.09077656719289
4.88541745876182,0.906900341224907,1.83909733382018
4.71661571286488,0.86524527230365,1.73808090904193
5.37141666438917,0.864169397945311,1.90132313137218
7.78652556141784,1.07314294877869,2.1260860558529
4.71661596266278,0.865245337298166,1.73808091188519
5.60616035939974,0.966229890120752,1.96440112159801
5.37141325690633,0.864169126075054,1.90132273367482
7.07589779559508,0.97466725471921,2.11805032570936
4.99450098714427,0.92115938845238,1.64413832478767
4.99450119450337,0.921159407346998,1.64413834428297
7.21828742652797,1.0767740216764,1.90773342989881
6.57855816683694,1.06912052563256,1.93003857799096
6.44662679699694,0.997742283892552,1.7601252798709
5.60616035939974,0.966229890120752,1.96440112159801
6.44662649367253,0.997742263983675,1.76012525227337
6.70671349557832,0.980720123372294,2.15601054898651
7.78652556141784,1.07314294877869,2.1260860558529
4.88541727466057,0.906900325690123,1.83909731202714
6.24764850614888,0.895621754895092,1.96452903711471
6.02934112279743,1.00098527934221,2.04454207822626
6.15991554345452,0.975711319708731,1.94767104989983
5.26980879362635,0.972920828281981,1.75975140114127
4.06805427214596,0.86250085576455,1.55471478042755
5.68697319992224,0.913584922631644,1.82086434918586
6.44662631134394,0.997742250724347,1.76012523831357
4.02243375150713,0.825588833238755,1.67017569421881
7.78652472122432,1.07314291069735,2.12608602268881
4.99450119450337,0.921159407346998,1.64413834428297
4.99450119450337,0.921159407346998,1.64413834428297
4.67851339934135,0.952099957692133,1.77034255643323
5.60615982071392,0.966229850625379,1.9644010673194
5.60615993980489,0.966229859705839,1.96440107942933
5.26980898179005,0.972920841957387,1.75975142212815
7.07589826665095,0.974667281983583,2.11805036660916
4.99450138657556,0.921159423526552,1.64413836641024
6.57423410020855,0.920221288539361,2.17908745096087
7.07589814104644,0.974667274946972,2.11805035544894
5.81296763672256,0.845424666611886,2.02441328045539
10.8483095025559,1.24923012632195,2.17536930862413
5.26980898179005,0.972920841957387,1.75975142212815
5.60615958939221,0.96622983433918,1.96440104366032
4.12978920919465,0.895783573143966,1.64967918297274
