Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,47.2713814444786,5.16344673492229,47.2697879485367,47.2733375621146
m,1.18365276834829,0.063521135630852,1.11151572998554,1.26829840634488
n,3.30091341988559,0.0980636655099191,3.18838339680434,3.36892748917659
