k1,m,n
47.2713814444786,1.18365276834829,3.30091341988559
47.2712042895235,1.17192495727176,3.29425140481874
47.2733375620486,1.12612798224811,3.24308476694707
47.2720555006887,1.191061994898,3.27238154600494
47.2720325744267,1.15730902580533,3.28238647435591
47.2716090447085,1.1455473444987,3.31648908096549
47.2716890296731,1.17991889550368,3.26594754530975
47.2716090447997,1.14554734505437,3.31648908002425
47.2727248993143,1.15744856885938,3.24228292274522
47.2717299151968,1.21124805903728,3.25761373919997
47.2714181835569,1.13442020812432,3.3065311668268
47.2711159358402,1.21568475450121,3.30961407065092
47.2711159359615,1.21568475531593,3.30961406958263
47.2714484467245,1.22886037346041,3.31238952891724
47.2705888578358,1.17576882135411,3.33102635724906
47.2727248992847,1.15744856977549,3.24228292133565
47.2713814444786,1.18365276834829,3.30091341988559
47.2716890297917,1.17991889562522,3.26594754482963
47.2716928361371,1.19533924668518,3.30697831892954
47.2714484470701,1.22886037456438,3.3123895272166
47.2720555004849,1.19106199437612,3.27238154642738
47.270753133125,1.24204116010896,3.33701166766625
47.2716090447085,1.1455473444987,3.31648908096549
47.2711159358402,1.21568475450121,3.30961407065092
47.2708741984842,1.13212657299406,3.35379712714169
47.2702892071394,1.29049157484565,3.32074427233306
47.2711159358402,1.21568475450121,3.30961407065092
47.2721595901397,1.18736306214215,3.23914707526021
47.2720325746892,1.15730902640935,3.28238647328986
47.2710505626416,1.26829840585672,3.30823680470786
47.2711159358402,1.21568475450121,3.30961407065092
47.271050562592,1.26829840651295,3.30823680389049
47.2720555006172,1.19106199328668,3.27238154801482
47.2710505626222,1.26829840638699,3.30823680407655
47.2727248993206,1.15744856908578,3.24228292246114
47.2727248992847,1.15744856977549,3.24228292133565
47.2697879487215,1.18075463267452,3.36892748933882
47.2716090448467,1.14554734313665,3.31648908294418
47.2716090448467,1.14554734313665,3.31648908294418
47.2716090448411,1.14554734272861,3.31648908394356
47.2697879487215,1.18075463267452,3.36892748933882
47.2715378306003,1.21900783903646,3.28542131753719
47.270753133125,1.24204116010896,3.33701166766625
47.2720325744267,1.15730902580533,3.28238647435591
47.2705888578358,1.17576882135411,3.33102635724906
47.2715378303259,1.21900783814294,3.2854213189752
47.2727248993206,1.15744856908578,3.24228292246114
47.2713814444786,1.18365276834829,3.30091341988559
47.2713814444786,1.18365276834829,3.30091341988559
47.2720555006887,1.191061994898,3.27238154600494
47.2714484469425,1.22886037450312,3.31238952731945
47.2714484470766,1.22886037602412,3.31238952499926
47.2715378303259,1.21900783814294,3.2854213189752
47.2697879484751,1.18075463250011,3.36892748957249
47.2708743539717,1.18821429339358,3.33713857269447
47.2715378306003,1.21900783903646,3.28542131753719
47.2720555009909,1.19106199345938,3.27238154812115
47.273903789853,1.15056305076218,3.1809024643787
47.2715378306559,1.2190078381608,3.28542131879159
47.2713814444786,1.18365276834829,3.30091341988559
47.2713814444786,1.18365276834829,3.30091341988559
47.2713814444786,1.18365276834829,3.30091341988559
47.270753133125,1.24204116010896,3.33701166766625
47.2737669452082,1.13901409208007,3.21082619488735
47.2720555006887,1.191061994898,3.27238154600494
47.2733375621146,1.12612798217642,3.24308476705525
47.2715378304211,1.2190078389814,3.28542131741022
47.2714484470701,1.22886037456438,3.3123895272166
47.2713814444786,1.18365276834829,3.30091341988559
47.271115935916,1.21568475405101,3.30961407142098
47.2710505626222,1.26829840638699,3.30823680407655
47.2710505627268,1.26829840621854,3.30823680422899
47.2720325746892,1.15730902640935,3.28238647328986
47.2720325744267,1.15730902580533,3.28238647435591
47.2714484469193,1.22886037606023,3.31238952509556
