ResinID,FittedParams_1,FittedParams_2,FittedParams_3,TotalError,MeanOnset_s,Amax_mean
R1,6.05265119601092,1.03791566947029,1.87301192812163,1.22694878292091,16.485,0.817426073315915
R2,4.33341162583157,0.388229564750461,2.16583102530696,0.419741121339025,16.6690909090909,0.513904778218947
R3,13.1607442897934,1.46972635649381,2.41103908272874,0.689559849265309,17.3711111111111,0.803412240682184
R4,2.67381691036626,0.384342339911786,2.19276263950692,0.249242088572916,16.935,0.53398786465989
R5,9.56592221465864,1.47952983977879,1.97194766897298,1.24560820798287,16.6963636363636,0.838465242283524
R6,4.5360517217057,0.411595168638742,2.48792743951189,0.114249031675578,16.785,0.478427328453269
