ResinID,FittedParams_1,FittedParams_2,FittedParams_3,TotalError,MeanOnset_s,Amax_mean
R1,7.85794655446506,1.47812332220197,1.85166372349186,0.822435831940707,16.6488888888889,0.842308360472186
R2,2.75842951636356,0.348233794880273,2.26670778862332,0.109594134021019,17.5433333333333,0.470005593054553
R3,3.32415775177857,1.03260529747478,1.98422368954651,0.130089457834641,18.3711111111111,0.803881207955518
R4,2.79114182410049,0.300000331212035,2.7009681156021,0.0354121152863691,18.36,0.500299221274648
R5,3.92628742401341,0.899280173211248,1.94990672024624,0.281562402705353,17.86,0.811023138558808
R6,2.63215858850693,0.300000445490305,2.55110100953469,0.0470166554568995,18.36,0.517136720098321
