ResinID,FittedParams_1,FittedParams_2,FittedParams_3,TotalError,MeanOnset_s,Amax_mean
R1,21.7327612700411,1.95848517167806,2.24643293884783,0.762759748569288,16.8766666666667,0.84149107459435
R2,6.36309838565256,0.616640924073047,2.19195902010923,0.495871265256013,16.4933333333333,0.517414427874448
R3,15.6478168135612,1.42597071681075,2.76392903498903,0.521579634118055,17.7266666666667,0.795053557363272
R4,2.20723736931525,0.30000078866234,2.17761963253283,0.224630607611876,17.2711111111111,0.508094238912261
R5,14.9016630999603,1.67990482514194,2.34171304496641,0.80341342607095,16.7433333333333,0.82790173799486
R6,2.77442831852698,0.393162749950579,2.23246308593184,0.180596007252568,16.9225,0.521511126205722
