Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,13.2950906014532,8.70448336052016,6.14713975642543,46.8410664373665
m,1.5371399128394,0.176918408137399,1.21206675356852,1.95904669024626
n,2.31091781336352,0.27367986225901,1.86169484059005,3.05080261950896
