ResinID,FittedParams_1,FittedParams_2,FittedParams_3,TotalError,MeanOnset_s,Amax_mean,ParamStd_BOOT_1,ParamStd_BOOT_2,ParamStd_BOOT_3,CI95_BOOT_L_1,CI95_BOOT_L_2,CI95_BOOT_L_3,CI95_BOOT_U_1,CI95_BOOT_U_2,CI95_BOOT_U_3,Amax_std,BootSetSize
R1,37.0983466436799,2.21828783897799,2.57591987053646,0.0889197737982882,16.51,0.838082656832094,58.4589335446195,0.646788768921495,0.621683979265537,3.90581975831708,1.04970303793244,1.51929057785547,164.035590566895,2.92711090473201,3.3430169280187,0.0138741679521382,1
R2,196.334390327107,1.80349144543112,3.83369490808185,0.0400427985884624,16.5266666666667,0.598771154946315,0.0558236309096062,0.102913909431957,0.0737631873912293,196.155480120427,1.58324772747705,3.66140120696351,196.405743973522,2.01055449251599,3.97544777253805,0.022362766848231,1
R3,27.7473655281249,1.60867682827677,3.1321297116773,0.0579504087249266,17.71,0.781331244860618,17.4904660440945,0.308230531117639,0.273024496776742,6.74768936432394,0.919144076379114,2.5083516941792,80.3431418427895,2.01465549147588,3.93150094174093,0.0456997860434404,1
R4,129.488586700978,1.62463739395401,4.14385645134035,0.0207749773146121,16.9933333333333,0.588191485412684,0.000433139261976719,0.0750253011132282,0.0920964523939188,129.487411941973,1.46178680329926,3.98825629954149,129.489071756564,1.75660417643519,4.35848871441163,0.0128519872787903,1
R5,13.2950906014532,1.5371399128394,2.31091781336352,0.0839763002653455,16.66,0.810745924075932,8.70448336052016,0.176918408137399,0.27367986225901,6.14713975642543,1.21206675356852,1.86169484059005,46.8410664373665,1.95904669024626,3.05080261950896,0.0083821598793417,1
R6,12.101271404629,0.89174300529681,2.95586447762624,0.0182787785635399,16.7266666666667,0.588813290478947,5.41782688305871,0.136299897361891,0.0816509941475847,12.0992615389019,0.793842750040924,2.95022448114622,35.2106563059721,1.34608870977315,3.29839631111128,0.0275777611585999,1
