Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,12.101271404629,5.41782688305871,12.0992615389019,35.2106563059721
m,0.89174300529681,0.136299897361891,0.793842750040924,1.34608870977315
n,2.95586447762624,0.0816509941475847,2.95022448114622,3.29839631111128
