Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,129.488586700978,0.000433139261976719,129.487411941973,129.489071756564
m,1.62463739395401,0.0750253011132282,1.46178680329926,1.75660417643519
n,4.14385645134035,0.0920964523939188,3.98825629954149,4.35848871441163
