k1,m,n
196.33219636143,1.85735938390918,3.77401755634615
196.334390327107,1.80349144543112,3.83369490808185
196.332542062231,1.8764010565329,3.80126678510305
196.333009614134,1.76439258790431,3.87409405689197
196.287939340644,1.93355297577066,3.74298456201868
196.405743973522,1.71247870732653,3.8848436821269
196.287939340647,1.93355297556944,3.74298456236618
196.334390327107,1.80349144543112,3.83369490808185
196.333009614134,1.76439258790431,3.87409405689197
196.287939340644,1.93355297577066,3.74298456201868
196.334390327107,1.80349144543112,3.83369490808185
196.155480120427,1.58324772747705,3.97544777253805
196.155480120427,1.58324772747705,3.97544777253805
196.333009614134,1.76439258790431,3.87409405689197
196.155480120427,1.58324772747705,3.97544777253805
196.334390327107,1.80349144543112,3.83369490808185
196.405743973522,1.71247870732653,3.8848436821269
196.334390327107,1.80349144543112,3.83369490808185
196.333532351262,1.83265160384575,3.84352352194822
196.332542062231,1.8764010565329,3.80126678510305
196.334390327107,1.80349144543112,3.83369490808185
196.287939340644,1.93355297577066,3.74298456201868
196.334390327107,1.80349144543112,3.83369490808185
196.33219636143,1.85735938390918,3.77401755634615
196.332196361206,1.85735938540215,3.7740175541605
196.287939340647,1.93355297556944,3.74298456236618
196.334390327107,1.80349144543112,3.83369490808185
196.334390327107,1.80349144543112,3.83369490808185
196.287939340647,1.93355297556944,3.74298456236618
196.334390327107,1.80349144543112,3.83369490808185
196.334390327107,1.80349144543112,3.83369490808185
196.273304196983,2.01055449251599,3.66140120696351
196.246013816588,1.68225677083723,3.91678544960727
196.333009614134,1.76439258790431,3.87409405689197
196.405743973522,1.71247870732653,3.8848436821269
196.273304196983,2.01055449251599,3.66140120696351
196.333532351262,1.83265160384575,3.84352352194822
196.333009614134,1.76439258790431,3.87409405689197
196.405743973522,1.71247870732653,3.8848436821269
196.333009614134,1.76439258790431,3.87409405689197
196.246013816992,1.68225677188745,3.91678544791812
196.155480120427,1.58324772747705,3.97544777253805
196.246013816992,1.68225677188745,3.91678544791812
196.333009614134,1.76439258790431,3.87409405689197
196.332542062289,1.87640105708215,3.80126678456377
196.334390327107,1.80349144543112,3.83369490808185
196.287939340647,1.93355297556944,3.74298456236618
196.287939340647,1.93355297556944,3.74298456236618
196.334390327107,1.80349144543112,3.83369490808185
196.287939340644,1.93355297577066,3.74298456201868
196.334390327107,1.80349144543112,3.83369490808185
196.333532351262,1.83265160384575,3.84352352194822
196.334390327107,1.80349144543112,3.83369490808185
196.334390327107,1.80349144543112,3.83369490808185
196.287939340647,1.93355297556944,3.74298456236618
196.155480120427,1.58324772747705,3.97544777253805
196.246013816588,1.68225677083723,3.91678544960727
196.334390327107,1.80349144543112,3.83369490808185
196.405743974988,1.71247870693406,3.88484368241311
196.405743973522,1.71247870732653,3.8848436821269
196.332196361206,1.85735938540215,3.7740175541605
196.334390327107,1.80349144543112,3.83369490808185
196.332542062231,1.8764010565329,3.80126678510305
196.405743974988,1.71247870693406,3.88484368241311
196.334390327107,1.80349144543112,3.83369490808185
196.333009614134,1.76439258790431,3.87409405689197
196.334390327107,1.80349144543112,3.83369490808185
196.332196361206,1.85735938540215,3.7740175541605
196.332542062231,1.8764010565329,3.80126678510305
196.246013816992,1.68225677188745,3.91678544791812
196.333009614134,1.76439258790431,3.87409405689197
196.334390327107,1.80349144543112,3.83369490808185
196.333532351262,1.83265160384575,3.84352352194822
196.246013816992,1.68225677188745,3.91678544791812
196.273304196983,2.01055449251599,3.66140120696351
196.334390327107,1.80349144543112,3.83369490808185
196.333532351262,1.83265160384575,3.84352352194822
196.334390327107,1.80349144543112,3.83369490808185
196.334390327107,1.80349144543112,3.83369490808185
196.33219636143,1.85735938390918,3.77401755634615
196.273304196983,2.01055449251599,3.66140120696351
196.273304196983,2.01055449251599,3.66140120696351
196.334390327107,1.80349144543112,3.83369490808185
196.405743973522,1.71247870732653,3.8848436821269
196.33219636143,1.85735938390918,3.77401755634615
196.334390327107,1.80349144543112,3.83369490808185
196.246013816588,1.68225677083723,3.91678544960727
196.332542062289,1.87640105708215,3.80126678456377
196.287939340644,1.93355297577066,3.74298456201868
196.332542062231,1.8764010565329,3.80126678510305
196.333009614134,1.76439258790431,3.87409405689197
196.405743973522,1.71247870732653,3.8848436821269
196.33219636143,1.85735938390918,3.77401755634615
196.246013816588,1.68225677083723,3.91678544960727
196.287939340647,1.93355297556944,3.74298456236618
196.334390327107,1.80349144543112,3.83369490808185
196.333532351262,1.83265160384575,3.84352352194822
196.155480120427,1.58324772747705,3.97544777253805
196.334390327107,1.80349144543112,3.83369490808185
196.332542062231,1.8764010565329,3.80126678510305
196.333532351262,1.83265160384575,3.84352352194822
196.287939340644,1.93355297577066,3.74298456201868
196.332542062231,1.8764010565329,3.80126678510305
196.33219636143,1.85735938390918,3.77401755634615
196.405743974988,1.71247870693406,3.88484368241311
196.287939340644,1.93355297577066,3.74298456201868
196.334390327107,1.80349144543112,3.83369490808185
196.246013816588,1.68225677083723,3.91678544960727
196.287939340644,1.93355297577066,3.74298456201868
196.333532351262,1.83265160384575,3.84352352194822
196.333009614134,1.76439258790431,3.87409405689197
196.246013816992,1.68225677188745,3.91678544791812
196.334390327107,1.80349144543112,3.83369490808185
196.332542062289,1.87640105708215,3.80126678456377
196.333009614134,1.76439258790431,3.87409405689197
196.332196361206,1.85735938540215,3.7740175541605
196.33219636143,1.85735938390918,3.77401755634615
196.273304196983,2.01055449251599,3.66140120696351
196.246013816588,1.68225677083723,3.91678544960727
196.287939340644,1.93355297577066,3.74298456201868
196.334390327107,1.80349144543112,3.83369490808185
196.332196361206,1.85735938540215,3.7740175541605
196.405743973522,1.71247870732653,3.8848436821269
196.155480120427,1.58324772747705,3.97544777253805
196.334390327107,1.80349144543112,3.83369490808185
196.332542062289,1.87640105708215,3.80126678456377
196.246013816992,1.68225677188745,3.91678544791812
196.333009614134,1.76439258790431,3.87409405689197
196.287939340644,1.93355297577066,3.74298456201868
196.333009614134,1.76439258790431,3.87409405689197
196.287939340644,1.93355297577066,3.74298456201868
196.405743973522,1.71247870732653,3.8848436821269
196.334390327107,1.80349144543112,3.83369490808185
196.273304196983,2.01055449251599,3.66140120696351
196.334390327107,1.80349144543112,3.83369490808185
196.155480120427,1.58324772747705,3.97544777253805
196.334390327107,1.80349144543112,3.83369490808185
196.155480120427,1.58324772747705,3.97544777253805
196.273304196983,2.01055449251599,3.66140120696351
