380.5497131	2.37120402690803e-06
380.6940918	2.59636575761042e-06
380.838501	2.42708898825889e-06
380.9828796	2.76836931106641e-06
381.1272583	2.56781932187833e-06
381.271637	3.10295365761957e-06
381.4160156	2.99708649997737e-06
381.5603638	3.42234998799436e-06
381.7047424	3.07913609227723e-06
381.8490906	3.52759570036954e-06
381.9934387	3.4266646419542e-06
382.1377869	4.0321125182291e-06
382.282135	3.99000019286189e-06
382.4264832	4.64066689710623e-06
382.5708008	4.78384803137303e-06
382.7151489	5.51528718069534e-06
382.8594666	5.68483969225969e-06
383.0037842	6.44282367351734e-06
383.1481018	6.83063422820405e-06
383.2924194	8.26852106683658e-06
383.4367065	1.00825521279867e-05
383.5810242	1.51905774688889e-05
383.7253113	2.5805832431512e-05
383.8695984	4.71885991008638e-05
384.0138855	7.96855447845395e-05
384.1581421	0.000120279955830374
384.3024292	0.000161288968814486
384.4467163	0.000195814922438973
384.5909729	0.000219982790881454
384.7352295	0.000234933127887122
384.8794861	0.000241244280673492
385.0237427	0.000239994913454259
385.1679688	0.000226101639890638
385.3122253	0.000198004611856659
385.4564514	0.000155888851653384
385.6006775	0.000108652732736602
385.7449036	6.52528277798365e-05
385.8891296	3.40685373399858e-05
386.0333557	1.5406868647391e-05
386.1775513	7.44115619543435e-06
386.3217773	4.16383358418679e-06
386.4659729	3.55962835720164e-06
386.6101685	2.93271046367965e-06
386.754364	3.13250125711646e-06
386.8985291	2.69788376336064e-06
387.0427246	2.99356578094522e-06
387.1868896	2.67520535351164e-06
387.3310547	3.14206273293667e-06
387.4752197	2.93005243419519e-06
387.6193848	3.11662279980681e-06
387.7635498	2.73395484945122e-06
387.9077148	2.950073055804e-06
388.0518494	2.76005072578023e-06
388.1959839	3.06039285913459e-06
388.3401184	2.74158371733895e-06
388.4842529	3.00692420049896e-06
388.6283875	2.64948919568041e-06
388.772522	2.89463705005948e-06
388.916626	2.551768374908e-06
389.06073	2.7844894951453e-06
389.2048645	2.41638835694533e-06
389.3489685	2.64652068480672e-06
389.493042	2.24455705190574e-06
389.637146	2.57917565514675e-06
389.7812195	2.32805652233245e-06
389.9253235	2.70067954332936e-06
390.069397	2.39143163610966e-06
390.2134705	2.64783232996075e-06
390.3575439	2.4117627391077e-06
390.5015869	2.72532554153153e-06
390.6456604	2.47389544483944e-06
390.7897034	2.73533549046951e-06
390.9337463	2.47109966487071e-06
391.0777893	2.70647857334819e-06
391.2218323	2.45608413835303e-06
391.3658752	2.73122830659104e-06
391.5099182	2.52491330282771e-06
391.6539307	2.81168978779123e-06
391.7979431	2.54707376120609e-06
391.9419556	2.79615679229151e-06
392.085968	2.48942868158344e-06
392.2299805	2.72867377090299e-06
392.3739624	2.4907748246696e-06
392.5179749	2.75407920610072e-06
392.6619568	2.41093454749215e-06
392.8059387	2.63716619657933e-06
392.9499207	2.34631654318091e-06
393.0939026	2.70647857334819e-06
393.237854	2.43112765876164e-06
393.3818359	2.60699715181542e-06
393.5257874	2.26796040081816e-06
393.6697388	2.49339835622192e-06
393.8136902	2.35601601072967e-06
393.9576416	2.69301665999805e-06
394.1015625	2.45522120756106e-06
394.2455139	2.78801021417745e-06
394.3894348	2.58877187014338e-06
394.5333557	2.94603438530125e-06
394.6772766	2.60320044932618e-06
394.8211975	2.85725359508204e-06
394.9651184	2.57506798877973e-06
395.1090088	2.79311904430927e-06
395.2528992	2.45194197405387e-06
395.3968201	2.68152185251252e-06
395.5407104	2.40820752214341e-06
395.6845703	2.63975498895524e-06
395.8284607	2.30886433358347e-06
395.9723511	2.61814673873531e-06
396.1162109	2.33613362209368e-06
396.2600708	2.73602617284508e-06
396.4039307	2.49719505871116e-06
396.5477905	2.8049933290483e-06
396.6916504	2.53112654927645e-06
396.8354797	2.74631258772872e-06
396.9793091	2.43216307921429e-06
397.1231689	2.65387308674881e-06
397.2669983	2.44503828647384e-06
397.4108276	2.70216391938834e-06
397.5546265	2.44469306590819e-06
397.6984558	2.63920278079677e-06
397.8422546	2.40713760375863e-06
397.9860535	2.56543751709524e-06
398.1298523	2.24700785255311e-06
398.2736511	2.62826066395827e-06
398.41745	2.37165298251436e-06
398.5612488	2.69798701591276e-06
398.7050171	2.37651984463267e-06
398.8487854	2.74158371733895e-06
398.9925537	2.56647293754789e-06
399.136322	2.76729939268163e-06
399.2800903	2.42715798412316e-06
399.4238281	2.60371815955251e-06
399.5675964	2.26029727624257e-06
399.7113342	2.49422654783748e-06
399.855072	2.25008009846748e-06
399.9988098	2.56878574646671e-06
400.1425476	2.40655065642375e-06
400.2862549	2.62494669127465e-06
400.4299927	2.33748000642412e-06
400.5737	2.58911709070903e-06
400.7174072	2.2478017874808e-06
400.8611145	2.60095663627164e-06
401.0048218	2.21891013118306e-06
401.1485291	2.52567249857899e-06
401.2922058	2.18325277903384e-06
401.4358826	2.34521188561971e-06
401.5795593	2.09074428218966e-06
401.7232361	2.34283008083662e-06
401.8669128	2.16029838572776e-06
402.0105896	2.38784167996896e-06
402.1542358	2.09419624660182e-06
402.2978821	2.47434415920149e-06
402.4415588	2.32377612506046e-06
402.5852051	2.61787051403394e-06
402.7288208	2.20755379791464e-06
402.872467	2.36147006142714e-06
403.0160828	1.95671040731315e-06
403.159729	2.194471361818e-06
403.3033447	1.99091788133553e-06
403.4469604	2.47796861327433e-06
403.5905762	2.30700048027099e-06
403.7341614	2.57741529563068e-06
403.8777771	2.18615229404325e-06
404.0213623	2.42878035191069e-06
404.1649475	2.13744748621808e-06
404.3085327	2.46174517664332e-06
404.4521179	2.09215966238437e-06
404.5957031	2.35491159441275e-06
404.7392578	2.07217377995197e-06
404.8828125	2.39723090737277e-06
405.0263977	2.11273225090736e-06
405.1699524	2.36250548187979e-06
405.3134766	2.10141041557108e-06
405.4570313	2.33071431057263e-06
405.6005859	1.99706213192e-06
405.7441101	2.24735307311875e-06
405.8876343	1.90348347544675e-06
406.0311584	2.31193633825357e-06
406.1746826	2.17165471899618e-06
406.3181763	2.55974198087282e-06
406.4617004	2.13841391080646e-06
406.6051941	2.31742488688317e-06
406.7486877	2.01328556855101e-06
406.8921814	2.30713847199954e-06
407.035675	1.98408343086405e-06
407.1791687	2.32139456152166e-06
407.3226624	2.05443146932984e-06
407.4661255	2.3745522562795e-06
407.6095886	2.05898760881464e-06
407.7530518	2.24013866290521e-06
407.8965149	1.94984145890953e-06
408.039978	2.20513749519942e-06
408.1834106	1.95854000393778e-06
408.3268433	2.31383493074247e-06
408.4703064	2.08356461115253e-06
408.613739	2.4736537180702e-06
408.7571411	2.10714044972563e-06
408.9005737	2.28784278945415e-06
409.0440063	2.01546038574129e-06
409.1874084	2.22930003986311e-06
409.3308105	1.912182020475e-06
409.4742126	2.19830280348365e-06
409.6176147	1.94884029514474e-06
409.7610168	2.33627185506651e-06
409.9043884	2.03106261834956e-06
410.0477905	2.3900854930235e-06
410.1911621	2.19861352611716e-06
410.3345337	2.4926734171585e-06
410.4779053	2.20675962174266e-06
410.6212463	2.43433765516028e-06
