380.5497131	6.53552609256299e-07
380.6940918	7.15008044902464e-07
380.838501	6.37718964489495e-07
380.9828796	7.26327534322139e-07
381.1272583	6.32402938547258e-07
381.271637	7.80335971584518e-07
381.4160156	7.11078261047915e-07
381.5603638	8.02287665466078e-07
381.7047424	6.36905498010984e-07
381.8490906	7.28722084245002e-07
381.9934387	6.42152864117277e-07
382.1377869	7.69463305119418e-07
382.282135	6.66258340763662e-07
382.4264832	7.69795542436675e-07
382.5708008	6.91349238633241e-07
382.7151489	7.84815644436262e-07
382.8594666	6.76420759370285e-07
383.0037842	7.39377099030163e-07
383.1481018	6.28266870030055e-07
383.2924194	7.38426236591059e-07
383.4367065	6.69008090904471e-07
383.5810242	8.20000224787815e-07
383.7253113	7.48783343976934e-07
383.8695984	8.41837333032058e-07
384.0138855	7.22913385835522e-07
384.1581421	7.61798578766987e-07
384.3024292	6.78505958587872e-07
384.4467163	7.59163414263496e-07
384.5909729	6.87797617897325e-07
384.7352295	7.76646802310596e-07
384.8794861	6.64356539596749e-07
385.0237427	7.82719001912684e-07
385.1679688	7.19441944530246e-07
385.3122253	8.3768989749757e-07
385.4564514	7.20874036130603e-07
385.6006775	7.80966116301061e-07
385.7449036	6.68057152176661e-07
385.8891296	7.76623915698615e-07
386.0333557	6.82951301521645e-07
386.1775513	8.15967298601939e-07
386.3217773	7.17895191003865e-07
386.4659729	8.15256974454756e-07
386.6101685	6.89183859985014e-07
386.754364	7.83715790153163e-07
386.8985291	6.55087766899277e-07
387.0427246	7.68500923085618e-07
387.1868896	6.74152314679437e-07
387.3310547	8.35810906653931e-07
387.4752197	7.68512290102902e-07
387.6193848	8.27790980083555e-07
387.7635498	7.15202809970422e-07
387.9077148	7.93076185587265e-07
388.0518494	7.44143235975203e-07
388.1959839	8.54153610692211e-07
388.3401184	7.5775420927512e-07
388.4842529	8.52435054998559e-07
388.6283875	7.34347460892515e-07
388.772522	8.27286864310321e-07
388.916626	7.28046090015791e-07
389.06073	8.20550113785011e-07
389.2048645	7.04593568409223e-07
389.3489685	7.79373589550717e-07
389.493042	6.44295279864817e-07
389.637146	7.6092774318111e-07
389.7812195	6.83065810870257e-07
389.9253235	8.14420621364264e-07
390.069397	7.09416998172922e-07
390.2134705	7.94118823340412e-07
390.3575439	7.10780429937336e-07
390.5015869	8.17983761694877e-07
390.6456604	7.40454066701281e-07
390.7897034	8.3498599686943e-07
390.9337463	7.47878254761793e-07
391.0777893	8.23528958911749e-07
391.2218323	7.33075728153438e-07
391.3658752	8.16838057899109e-07
391.5099182	7.50467493463908e-07
391.6539307	8.50567583749617e-07
391.7979431	7.73931534665172e-07
391.9419556	8.61348627478086e-07
392.085968	7.60274711852586e-07
392.2299805	8.42501807666572e-07
392.3739624	7.63299406491993e-07
392.5179749	8.56639783351705e-07
392.6619568	7.48164642566381e-07
392.8059387	8.27298307616311e-07
392.9499207	7.3184984492703e-07
393.0939026	8.50487328030271e-07
393.237854	7.63494171559951e-07
393.3818359	8.29498092471217e-07
393.5257874	7.27289916355939e-07
393.6697388	8.11132501820956e-07
393.8136902	7.68168609479654e-07
393.9576416	8.73447177169594e-07
394.1015625	7.89031892384106e-07
394.2455139	8.94871944954646e-07
394.3894348	8.25052749537444e-07
394.5333557	9.41891497516392e-07
394.6772766	8.35982785109909e-07
394.8211975	9.27363915406636e-07
394.9651184	8.40084371131727e-07
395.1090088	9.13627065740822e-07
395.2528992	7.98632826110129e-07
395.3968201	8.74020105356184e-07
395.5407104	7.81206730881687e-07
395.6845703	8.58805161999933e-07
395.8284607	7.46033670124832e-07
395.9723511	8.5350050307498e-07
396.1162109	7.62417203888833e-07
396.2600708	9.02914758137003e-07
396.4039307	8.17216144729035e-07
396.5477905	9.22437495889022e-07
396.6916504	8.33737150742335e-07
396.8354797	9.09846197441564e-07
396.9793091	8.08737951898092e-07
397.1231689	8.77846670590698e-07
397.2669983	8.10731452090343e-07
397.4108276	8.99019380489133e-07
397.5546265	8.24055961296965e-07
397.6984558	8.90300496788857e-07
397.8422546	8.18442027955443e-07
397.9860535	8.71556819308671e-07
398.1298523	7.73645070571877e-07
398.2736511	9.00692086670117e-07
398.41745	8.18235819581494e-07
398.5612488	9.33012254954836e-07
398.7050171	8.29967802037773e-07
398.8487854	9.57484451413863e-07
398.9925537	8.93794900994821e-07
399.136322	9.75449144910923e-07
399.2800903	8.67558299329473e-07
399.4238281	9.52111132652967e-07
399.5675964	8.48929207486605e-07
399.7113342	9.46634747849451e-07
399.855072	8.82670100354397e-07
399.9988098	1.00877762103082e-06
400.1425476	9.77992610389076e-07
400.2862549	1.06703663615901e-06
400.4299927	9.91752422955577e-07
400.5737	1.09336486056099e-06
400.7174072	1.00628000506533e-06
400.8611145	1.14935527842092e-06
401.0048218	1.04775436041021e-06
401.1485291	1.18018613857533e-06
401.2922058	1.09581662701381e-06
401.4358826	1.19715404383191e-06
401.5795593	1.15578267824095e-06
401.7232361	1.30000373168102e-06
401.8669128	1.29756333224549e-06
402.0105896	1.44674528769855e-06
402.1542358	1.44467160807566e-06
402.2978821	1.68534920317406e-06
402.4415588	1.76024396253028e-06
402.5852051	2.01416588740466e-06
402.7288208	2.0638090848752e-06
402.872467	2.37382487509567e-06
403.0160828	2.58427886814423e-06
403.159729	3.32693470320678e-06
403.3033447	4.64108976109659e-06
403.4469604	7.85243685111272e-06
403.5905762	1.36794331831606e-05
403.7341614	2.31799882125412e-05
403.8777771	3.50849920821995e-05
404.0213623	4.76307898852444e-05
404.1649475	5.80040135655438e-05
404.3085327	6.54340327533444e-05
404.4521179	6.97278525838362e-05
404.5957031	7.22671298119971e-05
404.7392578	7.38100486865412e-05
404.8828125	7.52648580719712e-05
405.0263977	7.62887066032802e-05
405.1699524	7.62736289795958e-05
405.3134766	7.34027850119088e-05
405.4570313	6.64045591405956e-05
405.6005859	5.4606708099571e-05
405.7441101	4.01087172347758e-05
405.8876343	2.55306592363166e-05
406.0311584	1.42379740825729e-05
406.1746826	6.87101643655854e-06
406.3181763	3.33728044357537e-06
406.4617004	1.72032749886295e-06
406.6051941	1.27865921961531e-06
406.7486877	1.01137837932763e-06
406.8921814	1.05522439798339e-06
407.035675	9.24912225242526e-07
407.1791687	1.02581418612334e-06
407.3226624	9.19733595260882e-07
407.4661255	1.0149987361882e-06
407.6095886	8.98835982438459e-07
407.7530518	9.42074742989653e-07
407.8965149	8.34241266515569e-07
408.039978	9.04564501417299e-07
408.1834106	8.2220000964272e-07
408.3268433	9.3223327097171e-07
408.4703064	8.49845816296443e-07
408.613739	9.68311420943707e-07
408.7571411	8.4086343140356e-07
408.9005737	8.97541286798695e-07
409.0440063	8.0533517042876e-07
409.1874084	8.71258911909385e-07
409.3308105	7.58842620252229e-07
409.4742126	8.46420071926423e-07
409.6176147	7.65143991128954e-07
409.7610168	8.90483818550825e-07
409.9043884	7.85594780996801e-07
410.0477905	8.95799920781768e-07
410.1911621	8.28524267131426e-07
410.3345337	9.29598182756926e-07
410.4779053	8.32534230416614e-07
410.6212463	9.08849409201086e-07
