ResinID,FittedParams_1,FittedParams_2,FittedParams_3,TotalError,MeanOnset_s,Amax_mean,ParamStd_BOOT_1,ParamStd_BOOT_2,ParamStd_BOOT_3,CI95_BOOT_L_1,CI95_BOOT_L_2,CI95_BOOT_L_3,CI95_BOOT_U_1,CI95_BOOT_U_2,CI95_BOOT_U_3,Amax_std,BootSetSize
R1,6.85222634304179,1.35741791081321,1.80024223114188,0.261633336507814,16.4933333333333,0.826620000311412,1.51926039683814,0.099268331213533,0.0855415906269581,4.68598106163282,1.18630748712255,1.65226136258014,9.43826265502559,1.51476524662229,1.93595678880227,0.00711379102196185,1
R2,463.533839508738,1.90711287175728,4.60197870599921,0.0205417085186213,17.11,0.543104840708415,0.000148363207539154,0.0339492365280013,0.0399169720476858,463.53351719608,1.86967148361546,4.53823450472544,463.533839508738,1.95919353230403,4.64277131300536,0.00725659785062075,1
R3,4.77475528360939,1.16052278021823,2.18291077865563,0.0446507980798486,18.26,0.786151692858383,1.50847145590747,0.165198241719648,0.143245797230118,2.57932126952236,0.79989074924548,1.99266563815297,8.3837649704347,1.44050364812019,2.46307261740448,0.0435409483680218,1
R4,7.01926255616492,0.540073335612256,3.32413680828433,0.0082536309135899,18.16,0.570139156122488,0.00378790227264727,0.00555616475347835,0.0435624670489354,7.01764872034489,0.531480290148821,3.25970614624459,7.0273600919391,0.547748891715304,3.38695733544359,0.00238823195999482,1
R5,5.52379889128138,1.01503986401686,2.15330289870675,0.0786942749575311,17.76,0.7950587777195,0.54720990021643,0.0200083913033148,0.0813414681325642,4.72607180605489,0.982624147203578,2.00398771875719,7.18400421733948,1.06829506740827,2.36236325437869,0.0176475864384276,1
R6,5.07798850465175,0.504338497334311,2.94155963174692,0.0210651106485329,18.16,0.581243249722828,6.22540231357375,0.135950387095998,0.329732366844146,5.07798850465175,0.504338497334311,2.94155963174692,19.5423614890502,0.786188124469885,3.70847646885705,0.0163276713347496,1
