Param,Mean,Std_BOOT,CI95_BOOT_L,CI95_BOOT_U
k1,6.85222634304179,1.51926039683814,4.68598106163282,9.43826265502559
m,1.35741791081321,0.099268331213533,1.18630748712255,1.51476524662229
n,1.80024223114188,0.0855415906269581,1.65226136258014,1.93595678880227
